uid,campaign,max_exposure,total_clicks,first_click,early_ctr,later_ctr,ctr_decline,fatigued,campaign_overall_ctr,campaign_total_impressions,hour_of_day,day_of_week,ctr_tier,fatigue_risk,risk_tier
19269131,14289571,6,0,0,0.0,0.0,0.0,0,0.2526052521884118,2399,10,2,Low CTR,0.1106465,Low Risk
19269886,26389107,10,2,0,0.5,0.125,0.375,1,0.1715542521994134,1364,9,6,Low CTR,0.13286333,Low Risk
19272987,30535894,16,15,1,1.0,0.9285714285714286,0.0714285714285714,0,0.4848156182212581,1844,10,0,High CTR,0.22850318,Low Risk
19289420,24126625,11,1,0,0.0,0.1111111111111111,-0.1111111111111111,0,0.5238095238095238,1974,11,0,High CTR,0.07490231,Low Risk
19290478,787943,6,4,0,0.0,1.0,-1.0,0,0.2684931506849315,1095,22,3,Low CTR,0.15057385,Low Risk
19290925,7121544,15,5,1,1.0,0.23076923076923078,0.7692307692307692,1,0.3454198473282442,3668,8,2,Medium CTR,0.3719272,Medium Risk
19296183,8980571,12,4,0,0.5,0.3,0.2,0,0.3640406607369759,1574,13,1,Medium CTR,0.10195964,Low Risk
19300962,23852329,8,4,0,0.0,0.6666666666666666,-0.6666666666666666,0,0.2797527047913447,3235,17,1,Low CTR,0.13548332,Low Risk
19301960,15184511,6,0,0,0.0,0.0,0.0,0,0.3249780123131046,6822,8,2,Medium CTR,0.10875388,Low Risk
19301960,24389111,5,2,0,0.0,0.6666666666666666,-0.6666666666666666,0,0.2802030456852792,1970,8,2,Low CTR,0.112186074,Low Risk
19302706,497593,5,3,1,1.0,0.3333333333333333,0.6666666666666667,1,0.3965014577259475,5831,17,3,High CTR,0.32369047,Medium Risk
19302870,14235907,5,4,0,0.5,1.0,-0.5,0,0.4031971580817051,1689,18,0,High CTR,0.07366976,Low Risk
19303927,6686701,5,2,1,0.5,0.3333333333333333,0.16666666666666669,0,0.3614945702190318,5433,7,3,Medium CTR,0.33616424,Medium Risk
19306635,25419531,5,0,0,0.0,0.0,0.0,0,0.32,1675,7,0,Medium CTR,0.07846565,Low Risk
19309044,32323516,6,0,0,0.0,0.0,0.0,0,0.2647887323943662,3550,8,1,Low CTR,0.10650883,Low Risk
19314273,11321105,10,0,0,0.0,0.0,0.0,0,0.2757201646090535,972,18,0,Low CTR,0.12620446,Low Risk
19327094,32452111,5,0,0,0.0,0.0,0.0,0,0.3319703552261692,3913,17,6,Medium CTR,0.13701317,Low Risk
19330328,8980585,5,1,0,0.0,0.3333333333333333,-0.3333333333333333,0,0.3178807947019867,1208,5,0,Medium CTR,0.094498076,Low Risk
19330480,17661711,5,3,1,1.0,0.3333333333333333,0.6666666666666667,1,0.3435114503816794,131,8,5,Medium CTR,0.26989505,Low Risk
19332178,19602309,8,2,0,0.5,0.16666666666666666,0.33333333333333337,1,0.3251908396946565,3930,23,0,Medium CTR,0.11066185,Low Risk
19333557,18975823,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.4395967868955741,6349,15,1,High CTR,0.332768,Medium Risk
19336038,18975823,5,5,1,1.0,1.0,0.0,0,0.4395967868955741,6349,5,4,High CTR,0.33215177,Medium Risk
19336100,497593,6,2,1,0.5,0.25,0.25,0,0.3965014577259475,5831,17,0,High CTR,0.2652973,Low Risk
19348197,19530182,6,4,0,0.5,0.75,-0.25,0,0.4053676265026558,3577,17,1,High CTR,0.102845356,Low Risk
19348977,17686799,6,2,1,1.0,0.0,1.0,1,0.2946739671478347,12054,20,3,Low CTR,0.3613829,Medium Risk
19352703,28795042,12,2,1,0.5,0.1,0.4,1,0.2601381796335236,3329,15,4,Low CTR,0.47514442,Medium Risk
19354331,30491418,9,6,1,1.0,0.5714285714285714,0.4285714285714286,0,0.3651655861223059,5707,18,4,Medium CTR,0.32516748,Medium Risk
19362489,25998433,5,3,0,0.5,0.6666666666666666,-0.16666666666666663,0,0.300768386388584,911,20,6,Low CTR,0.124590464,Low Risk
19363424,17288262,9,2,1,1.0,0.0,1.0,1,0.2424812030075188,532,10,0,Low CTR,0.564124,High Risk
19365928,497593,5,3,0,0.5,0.6666666666666666,-0.16666666666666663,0,0.3965014577259475,5831,8,0,High CTR,0.10110271,Low Risk
19366536,30405203,5,5,1,1.0,1.0,0.0,0,0.6204379562043796,274,12,0,High CTR,0.06591975,Low Risk
19366781,31772643,10,5,0,0.5,0.5,0.0,0,0.446255335661622,5154,17,0,High CTR,0.09062152,Low Risk
19366857,18975823,9,1,0,0.0,0.14285714285714285,-0.14285714285714285,0,0.4395967868955741,6349,11,0,High CTR,0.12764266,Low Risk
19369047,11959615,15,8,1,1.0,0.46153846153846156,0.5384615384615384,1,0.6377063423110338,1151,10,4,High CTR,0.1768055,Low Risk
19369047,28351001,32,20,1,1.0,0.6,0.4,0,0.5881664716697309,5983,16,0,High CTR,0.184411,Low Risk
19371352,18975813,7,1,1,0.5,0.0,0.5,1,0.4163424124513619,1542,16,4,High CTR,0.31764174,Medium Risk
19376400,13422843,14,2,0,0.0,0.16666666666666666,-0.16666666666666666,0,0.3573148705599037,3322,8,1,Medium CTR,0.10906236,Low Risk
19379791,5686703,17,9,0,0.5,0.5333333333333333,-0.033333333333333326,0,0.356539035305818,2011,14,0,Medium CTR,0.077915095,Low Risk
19381658,7828339,5,2,0,0.5,0.3333333333333333,0.16666666666666669,0,0.2512315270935961,203,8,1,Low CTR,0.13269405,Low Risk
19381658,11746439,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.313953488372093,86,14,1,Medium CTR,0.40927175,Medium Risk
19386917,32368244,7,5,1,0.5,0.8,-0.30000000000000004,0,0.4429514916875427,4391,17,0,High CTR,0.3143109,Medium Risk
19388028,27118781,21,6,0,0.0,0.3157894736842105,-0.3157894736842105,0,0.3483691880638445,1441,10,0,Medium CTR,0.08571666,Low Risk
19395171,32009848,6,1,0,0.0,0.25,-0.25,0,0.2164141414141414,3960,13,0,Low CTR,0.07911681,Low Risk
19398565,24126625,5,2,1,1.0,0.0,1.0,1,0.5238095238095238,1974,16,4,High CTR,0.2554911,Low Risk
19403378,13462158,8,0,0,0.0,0.0,0.0,0,0.3006396588486141,469,21,1,Low CTR,0.10767088,Low Risk
19406205,8403848,11,4,1,1.0,0.2222222222222222,0.7777777777777778,1,0.2827506723011909,2603,15,1,Low CTR,0.40701455,Medium Risk
19411337,17686795,6,2,1,0.5,0.25,0.25,0,0.264026402640264,303,10,5,Low CTR,0.48827076,Medium Risk
19411622,11938638,11,4,1,0.5,0.3333333333333333,0.16666666666666669,0,0.2394881170018281,1094,16,6,Low CTR,0.6436422,High Risk
19418880,17686799,8,2,0,0.0,0.3333333333333333,-0.3333333333333333,0,0.2946739671478347,12054,17,1,Low CTR,0.109027795,Low Risk
19421016,10341182,6,1,0,0.5,0.0,0.5,1,0.4099080091146932,11849,7,1,High CTR,0.114859395,Low Risk
19421641,8710016,5,3,0,0.0,1.0,-1.0,0,0.3264812575574365,827,13,5,Medium CTR,0.118751705,Low Risk
19421916,18975823,10,9,1,1.0,0.875,0.125,0,0.4395967868955741,6349,1,2,High CTR,0.12577519,Low Risk
19422924,3144706,5,1,0,0.0,0.3333333333333333,-0.3333333333333333,0,0.3051742344244984,947,22,0,Low CTR,0.10670014,Low Risk
19426130,6686704,5,2,0,0.5,0.3333333333333333,0.16666666666666669,0,0.3273403595784253,1613,21,1,Medium CTR,0.116001956,Low Risk
19427619,32009848,22,1,0,0.0,0.05,-0.05,0,0.2164141414141414,3960,9,5,Low CTR,0.12201927,Low Risk
19431210,5442463,18,2,0,0.0,0.125,-0.125,0,0.2583586626139817,329,13,1,Low CTR,0.120983794,Low Risk
19431858,15746419,5,1,0,0.5,0.0,0.5,1,0.3780945236309077,1333,11,3,High CTR,0.12415113,Low Risk
19443588,16491630,6,2,1,1.0,0.0,1.0,1,0.2925170068027211,294,12,4,Low CTR,0.44939893,Medium Risk
19447074,13422843,5,1,0,0.5,0.0,0.5,1,0.3573148705599037,3322,18,1,Medium CTR,0.11685999,Low Risk
19447159,28137208,6,1,0,0.5,0.0,0.5,1,0.3415285943345804,1871,21,5,Medium CTR,0.15498728,Low Risk
19448405,25998433,11,2,0,0.0,0.2222222222222222,-0.2222222222222222,0,0.300768386388584,911,8,2,Low CTR,0.112312526,Low Risk
19450297,30801593,5,0,0,0.0,0.0,0.0,0,0.3822437910362546,14012,12,1,High CTR,0.11452335,Low Risk
19453035,27118781,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.3483691880638445,1441,16,0,Medium CTR,0.34596723,Medium Risk
19454487,10002432,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.3935860058309038,343,3,1,High CTR,0.26813418,Low Risk
19458724,20097969,5,1,0,0.5,0.0,0.5,1,0.2531645569620253,632,12,6,Low CTR,0.14263512,Low Risk
19463610,17686799,6,2,0,0.5,0.25,0.25,0,0.2946739671478347,12054,9,1,Low CTR,0.09179442,Low Risk
19464328,20717215,14,5,0,0.5,0.3333333333333333,0.16666666666666669,0,0.320855614973262,374,11,2,Medium CTR,0.11892907,Low Risk
19468573,29427842,5,3,1,0.5,0.6666666666666666,-0.16666666666666663,0,0.30653990204552,6942,18,6,Medium CTR,0.34900206,Medium Risk
19469300,26949222,5,2,0,0.5,0.3333333333333333,0.16666666666666669,0,0.3074792243767313,361,11,3,Medium CTR,0.123922534,Low Risk
19471723,26852339,10,3,0,0.0,0.375,-0.375,0,0.202249938860357,4089,6,0,Low CTR,0.091826886,Low Risk
19473064,11321105,5,3,1,0.5,0.6666666666666666,-0.16666666666666663,0,0.2757201646090535,972,14,2,Low CTR,0.47006622,Medium Risk
19474611,28874676,32,4,0,0.5,0.1,0.4,1,0.3186490455212922,1362,9,0,Medium CTR,0.08172802,Low Risk
19476248,8500299,25,18,1,1.0,0.6956521739130435,0.30434782608695654,0,0.4819672131147541,305,20,0,High CTR,0.13119222,Low Risk
19476248,11765780,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.6851851851851852,54,10,2,High CTR,0.1213681,Low Risk
19476248,30535894,14,13,1,0.5,1.0,-0.5,0,0.4848156182212581,1844,10,2,High CTR,0.2516699,Low Risk
19479261,29427842,5,0,0,0.0,0.0,0.0,0,0.30653990204552,6942,19,6,Medium CTR,0.1263825,Low Risk
19480573,32323516,6,2,0,0.5,0.25,0.25,0,0.2647887323943662,3550,4,2,Low CTR,0.12892312,Low Risk
19481817,14104561,5,2,1,1.0,0.0,1.0,1,0.2536443148688047,343,8,4,Low CTR,0.539299,High Risk
19484379,9100691,9,5,0,0.0,0.7142857142857143,-0.7142857142857143,0,0.2997159090909091,1408,16,1,Low CTR,0.1417247,Low Risk
19485398,4869923,5,0,0,0.0,0.0,0.0,0,0.5089463220675944,503,9,0,High CTR,0.06992903,Low Risk
19488756,4869922,30,23,1,1.0,0.75,0.25,0,0.4405204460966542,1076,5,2,High CTR,0.27583557,Low Risk
19488814,27091101,24,4,0,0.0,0.18181818181818182,-0.18181818181818182,0,0.3483870967741935,155,19,0,Medium CTR,0.0894674,Low Risk
19491538,23530192,6,3,0,0.5,0.5,0.0,0,0.4390756302521008,476,15,5,High CTR,0.081773266,Low Risk
19494514,18975823,6,5,1,1.0,0.75,0.25,0,0.4395967868955741,6349,8,5,High CTR,0.3136776,Medium Risk
19499830,7681481,6,1,0,0.0,0.25,-0.25,0,0.2,405,23,2,Low CTR,0.14511304,Low Risk
19500945,3466867,7,3,1,0.5,0.4,0.09999999999999998,0,0.3922077922077922,385,8,5,High CTR,0.34808508,Medium Risk
19508471,28795043,5,3,1,1.0,0.3333333333333333,0.6666666666666667,1,0.2450592885375494,1265,21,6,Low CTR,0.5919153,High Risk
19511168,16040127,11,4,0,0.5,0.3333333333333333,0.16666666666666669,0,0.2474226804123711,97,17,3,Low CTR,0.27721155,Low Risk
19512043,28351001,6,6,1,1.0,1.0,0.0,0,0.5881664716697309,5983,0,5,High CTR,0.071166314,Low Risk
19513402,30535894,9,3,1,0.5,0.2857142857142857,0.2142857142857143,0,0.4848156182212581,1844,8,2,High CTR,0.23593163,Low Risk
19515637,30801593,6,5,1,1.0,0.75,0.25,0,0.3822437910362546,14012,12,4,High CTR,0.31629607,Medium Risk
19516033,26852338,8,0,0,0.0,0.0,0.0,0,0.2024367385192127,3201,22,1,Low CTR,0.12817505,Low Risk
19518133,8867068,7,2,1,1.0,0.0,1.0,1,0.323321554770318,1132,15,0,Medium CTR,0.34690785,Medium Risk
19518133,31772643,12,9,1,1.0,0.7,0.30000000000000004,0,0.446255335661622,5154,15,0,High CTR,0.32417876,Medium Risk
19518307,7121544,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.3454198473282442,3668,11,4,Medium CTR,0.38694867,Medium Risk
19519927,3892353,13,6,0,0.0,0.5454545454545454,-0.5454545454545454,0,0.3252710592160133,1199,15,1,Medium CTR,0.11189179,Low Risk
19524385,30491418,21,8,0,0.5,0.3684210526315789,0.13157894736842107,0,0.3651655861223059,5707,15,1,Medium CTR,0.124332055,Low Risk
19525505,10341182,6,1,0,0.0,0.25,-0.25,0,0.4099080091146932,11849,20,5,High CTR,0.17829777,Low Risk
19532277,21096019,6,5,1,0.5,1.0,-0.5,0,0.3411927877947295,721,14,1,Medium CTR,0.38034666,Medium Risk
19533241,25998432,6,4,0,0.5,0.75,-0.25,0,0.344311377245509,1336,17,1,Medium CTR,0.12951711,Low Risk
19533438,28795042,7,1,0,0.0,0.2,-0.2,0,0.2601381796335236,3329,17,5,Low CTR,0.14142379,Low Risk
19534291,11097337,6,4,1,0.5,0.75,-0.25,0,0.4670487106017192,698,10,1,High CTR,0.22611779,Low Risk
19541771,10341182,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.4099080091146932,11849,15,1,High CTR,0.28322744,Low Risk
19543217,28874676,6,0,0,0.0,0.0,0.0,0,0.3186490455212922,1362,11,0,Medium CTR,0.08172802,Low Risk
19545363,13661608,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.2902325581395348,2150,14,3,Low CTR,0.4259863,Medium Risk
19549930,15073876,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.3073106185908038,3023,5,0,Medium CTR,0.3873736,Medium Risk
19556146,7686710,5,3,0,0.0,1.0,-1.0,0,0.3438356164383561,2190,12,3,Medium CTR,0.114256226,Low Risk
19556695,3466867,6,0,0,0.0,0.0,0.0,0,0.3922077922077922,385,16,0,High CTR,0.09353432,Low Risk
19556707,14235907,5,0,0,0.0,0.0,0.0,0,0.4031971580817051,1689,12,1,High CTR,0.09755154,Low Risk
19559715,9100691,6,0,0,0.0,0.0,0.0,0,0.2997159090909091,1408,14,3,Low CTR,0.10550999,Low Risk
19560315,12987593,11,1,0,0.0,0.1111111111111111,-0.1111111111111111,0,0.3609022556390977,399,5,1,Medium CTR,0.14067738,Low Risk
19560381,15073876,5,2,0,0.0,0.6666666666666666,-0.6666666666666666,0,0.3073106185908038,3023,11,1,Medium CTR,0.10987273,Low Risk
19562868,3073302,7,5,1,1.0,0.6,0.4,0,0.2574257425742574,303,12,3,Low CTR,0.49865934,Medium Risk
19563312,497593,9,0,0,0.0,0.0,0.0,0,0.3965014577259475,5831,12,6,High CTR,0.14495014,Low Risk
19564566,12288258,9,3,1,0.5,0.2857142857142857,0.2142857142857143,0,0.2567849686847599,479,21,0,Low CTR,0.33515656,Medium Risk
19565728,9097339,5,1,0,0.0,0.3333333333333333,-0.3333333333333333,0,0.3662613981762918,658,15,0,High CTR,0.08461856,Low Risk
19565728,17686799,5,3,1,0.5,0.6666666666666666,-0.16666666666666663,0,0.2946739671478347,12054,23,6,Low CTR,0.43693307,Medium Risk
19567344,6686704,5,1,0,0.0,0.3333333333333333,-0.3333333333333333,0,0.3273403595784253,1613,21,4,Medium CTR,0.17627214,Low Risk
19568137,17710664,6,2,1,0.5,0.25,0.25,0,0.3023735810113519,969,16,0,Low CTR,0.41052082,Medium Risk
19573631,28351001,34,33,1,1.0,0.96875,0.03125,0,0.5881664716697309,5983,19,0,High CTR,0.15195706,Low Risk
19577663,29427842,8,1,0,0.0,0.16666666666666666,-0.16666666666666666,0,0.30653990204552,6942,8,2,Medium CTR,0.10283543,Low Risk
19578701,6686701,5,0,0,0.0,0.0,0.0,0,0.3614945702190318,5433,7,6,Medium CTR,0.11992048,Low Risk
19578946,32452111,6,1,0,0.5,0.0,0.5,1,0.3319703552261692,3913,17,4,Medium CTR,0.1589453,Low Risk
19582233,6686701,7,3,1,0.5,0.4,0.09999999999999998,0,0.3614945702190318,5433,13,1,Medium CTR,0.34370786,Medium Risk
19583577,10341182,7,2,0,0.5,0.2,0.3,1,0.4099080091146932,11849,16,5,High CTR,0.16199051,Low Risk
19585279,27321366,5,2,1,1.0,0.0,1.0,1,0.3404680365296804,3504,15,2,Medium CTR,0.39904904,Medium Risk
19586698,1415896,5,5,1,1.0,1.0,0.0,0,0.3846153846153846,364,14,0,High CTR,0.31604567,Medium Risk
19587416,28351001,7,6,1,0.5,1.0,-0.5,0,0.5881664716697309,5983,17,1,High CTR,0.20092216,Low Risk
19588875,25998432,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.344311377245509,1336,21,3,Medium CTR,0.27470255,Low Risk
19591596,18975823,14,4,1,0.5,0.25,0.25,0,0.4395967868955741,6349,17,4,High CTR,0.33726555,Medium Risk
19592933,27321366,5,2,0,0.5,0.3333333333333333,0.16666666666666669,0,0.3404680365296804,3504,18,3,Medium CTR,0.13810074,Low Risk
19593643,5177431,6,0,0,0.0,0.0,0.0,0,0.2901554404145077,579,12,6,Low CTR,0.12923157,Low Risk
19594802,19602309,6,2,1,0.5,0.25,0.25,0,0.3251908396946565,3930,20,2,Medium CTR,0.322791,Medium Risk
19600085,17132183,12,5,0,0.0,0.5,-0.5,0,0.35,460,11,1,Medium CTR,0.113537714,Low Risk
19609578,6686701,6,1,1,0.5,0.0,0.5,1,0.3614945702190318,5433,6,0,Medium CTR,0.32987142,Medium Risk
19611701,32368244,16,9,1,1.0,0.5,0.5,0,0.4429514916875427,4391,10,2,High CTR,0.33352804,Medium Risk
19615125,15073876,12,7,0,0.0,0.7,-0.7,0,0.3073106185908038,3023,7,2,Medium CTR,0.106627464,Low Risk
19616572,28920697,8,5,1,0.5,0.6666666666666666,-0.16666666666666663,0,0.5400340715502555,587,6,6,High CTR,0.18204397,Low Risk
19623508,2694554,22,12,1,1.0,0.5,0.5,0,0.456043956043956,364,21,2,High CTR,0.14769961,Low Risk
19623642,12089529,5,3,1,1.0,0.3333333333333333,0.6666666666666667,1,0.3300970873786408,824,5,5,Medium CTR,0.38450855,Medium Risk
19624061,19129839,7,4,1,0.5,0.6,-0.09999999999999998,0,0.2885245901639344,2745,0,0,Low CTR,0.24136923,Low Risk
19625361,2576437,5,2,1,0.5,0.3333333333333333,0.16666666666666669,0,0.3901981788966256,3734,9,2,High CTR,0.3379475,Medium Risk
19626792,2576437,20,11,1,1.0,0.5,0.5,0,0.3901981788966256,3734,7,0,High CTR,0.3113636,Medium Risk
19627278,10341182,9,9,1,1.0,1.0,0.0,0,0.4099080091146932,11849,8,5,High CTR,0.30241776,Medium Risk
19629314,6336377,8,4,1,1.0,0.3333333333333333,0.6666666666666667,1,0.3409742120343839,349,9,5,Medium CTR,0.38249528,Medium Risk
19630094,5044698,12,4,0,0.5,0.3,0.2,0,0.3453772582359192,3764,13,1,Medium CTR,0.10477467,Low Risk
19630925,15398570,14,12,1,1.0,0.8333333333333334,0.16666666666666663,0,0.3327908089995213,10445,10,1,Medium CTR,0.32310176,Medium Risk
19633071,14661605,6,2,1,0.5,0.25,0.25,0,0.3218811602365531,3551,5,0,Medium CTR,0.38743407,Medium Risk
19635309,26852339,8,5,1,1.0,0.5,0.5,0,0.202249938860357,4089,22,2,Low CTR,0.5045197,High Risk
19636356,787943,6,1,0,0.5,0.0,0.5,1,0.2684931506849315,1095,9,1,Low CTR,0.14032786,Low Risk
19636356,29389116,8,2,0,0.5,0.16666666666666666,0.33333333333333337,1,0.2571912013536379,1182,8,1,Low CTR,0.11826751,Low Risk
19636789,32368244,6,5,1,1.0,0.75,0.25,0,0.4429514916875427,4391,7,0,High CTR,0.29866907,Low Risk
19640869,28795043,10,2,0,0.5,0.125,0.375,1,0.2450592885375494,1265,17,1,Low CTR,0.1539284,Low Risk
19645357,7121544,12,1,0,0.0,0.1,-0.1,0,0.3454198473282442,3668,10,0,Medium CTR,0.0857053,Low Risk
19645611,21640043,11,0,0,0.0,0.0,0.0,0,0.3226773226773227,1001,9,4,Medium CTR,0.14376356,Low Risk
19649923,24378636,8,3,0,0.0,0.5,-0.5,0,0.3019241652518393,3534,10,3,Low CTR,0.1330785,Low Risk
19651836,11289564,6,0,0,0.0,0.0,0.0,0,0.3301343570057581,1042,8,0,Medium CTR,0.092092946,Low Risk
19652382,10474106,7,5,1,1.0,0.6,0.4,0,0.5068928950159067,943,20,6,High CTR,0.19031332,Low Risk
19654677,17686799,35,18,1,1.0,0.48484848484848486,0.5151515151515151,1,0.2946739671478347,12054,10,0,Low CTR,0.32527593,Medium Risk
19654677,23852329,11,4,1,0.5,0.3333333333333333,0.16666666666666669,0,0.2797527047913447,3235,11,2,Low CTR,0.40857878,Medium Risk
19656263,15746419,7,6,1,1.0,0.8,0.19999999999999996,0,0.3780945236309077,1333,6,0,High CTR,0.31948593,Medium Risk
19656263,28920697,5,4,0,0.5,1.0,-0.5,0,0.5400340715502555,587,11,0,High CTR,0.063025974,Low Risk
19659980,30801593,6,5,1,1.0,0.75,0.25,0,0.3822437910362546,14012,20,6,High CTR,0.3135333,Medium Risk
19661247,18975823,5,2,0,0.5,0.3333333333333333,0.16666666666666669,0,0.4395967868955741,6349,5,1,High CTR,0.16594216,Low Risk
19661947,6686704,5,1,1,0.5,0.0,0.5,1,0.3273403595784253,1613,22,0,Medium CTR,0.30919817,Medium Risk
19662989,28795043,10,1,1,0.5,0.0,0.5,1,0.2450592885375494,1265,2,2,Low CTR,0.6870204,High Risk
19665415,26891650,5,1,0,0.5,0.0,0.5,1,0.3238938053097345,1130,3,4,Medium CTR,0.14062186,Low Risk
19665715,14466837,6,3,1,0.5,0.5,0.0,0,0.3543307086614173,254,8,6,Medium CTR,0.3297281,Medium Risk
19665763,9097340,29,14,0,0.0,0.5185185185185185,-0.5185185185185185,0,0.4345549738219895,191,22,4,High CTR,0.09069041,Low Risk
19671975,30368132,12,2,0,0.0,0.2,-0.2,0,0.3061855670103093,1940,10,1,Low CTR,0.10754052,Low Risk
19679087,15398570,5,5,1,1.0,1.0,0.0,0,0.3327908089995213,10445,13,3,Medium CTR,0.32825518,Medium Risk
19680419,26091099,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.2959183673469387,392,5,5,Low CTR,0.41210353,Medium Risk
19682000,24316983,5,2,0,0.5,0.3333333333333333,0.16666666666666669,0,0.41101152368758,781,14,6,High CTR,0.12011045,Low Risk
19688273,28351001,26,17,0,0.0,0.7083333333333334,-0.7083333333333334,0,0.5881664716697309,5983,16,0,High CTR,0.12845904,Low Risk
19689628,30491418,6,3,1,0.5,0.5,0.0,0,0.3651655861223059,5707,19,6,Medium CTR,0.32876214,Medium Risk
19690305,26852338,6,0,0,0.0,0.0,0.0,0,0.2024367385192127,3201,11,0,Low CTR,0.08245122,Low Risk
19690347,28351001,12,9,0,0.5,0.8,-0.30000000000000004,0,0.5881664716697309,5983,6,0,High CTR,0.13509987,Low Risk
19695616,32452111,16,5,0,0.5,0.2857142857142857,0.2142857142857143,0,0.3319703552261692,3913,16,1,Medium CTR,0.1465349,Low Risk
19695933,14118031,5,5,1,1.0,1.0,0.0,0,0.4025974025974026,308,11,4,High CTR,0.30644402,Medium Risk
19696456,5686703,9,3,1,1.0,0.14285714285714285,0.8571428571428572,1,0.356539035305818,2011,20,2,Medium CTR,0.27783495,Low Risk
19696579,28351001,13,8,1,0.5,0.6363636363636364,-0.13636363636363635,0,0.5881664716697309,5983,19,4,High CTR,0.18329386,Low Risk
19696708,3073304,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.1704545454545454,176,6,5,Low CTR,0.702331,Very High Risk
19701147,18975823,6,3,1,1.0,0.25,0.75,1,0.4395967868955741,6349,20,2,High CTR,0.28871867,Low Risk
19701393,18975823,10,2,1,0.5,0.125,0.375,1,0.4395967868955741,6349,12,4,High CTR,0.33726555,Medium Risk
19701571,8980571,7,0,0,0.0,0.0,0.0,0,0.3640406607369759,1574,12,0,Medium CTR,0.07926707,Low Risk
19702932,20938751,13,4,0,0.0,0.36363636363636365,-0.36363636363636365,0,0.2991228070175438,1140,21,0,Low CTR,0.097937874,Low Risk
19704855,20458055,6,0,0,0.0,0.0,0.0,0,0.2061068702290076,786,16,0,Low CTR,0.10835888,Low Risk
19707334,7121544,6,6,1,1.0,1.0,0.0,0,0.3454198473282442,3668,11,0,Medium CTR,0.34797043,Medium Risk
19707334,15398570,5,3,1,0.5,0.6666666666666666,-0.16666666666666663,0,0.3327908089995213,10445,14,0,Medium CTR,0.27812028,Low Risk
19717187,23817046,10,2,0,0.0,0.25,-0.25,0,0.3949640287769784,2780,14,5,High CTR,0.11878434,Low Risk
19717754,30801593,7,2,0,0.5,0.2,0.3,1,0.3822437910362546,14012,11,2,High CTR,0.122695714,Low Risk
19719523,28351001,11,9,1,0.5,0.8888888888888888,-0.38888888888888884,0,0.5881664716697309,5983,9,5,High CTR,0.2030844,Low Risk
19719999,28351001,9,4,1,1.0,0.2857142857142857,0.7142857142857143,1,0.5881664716697309,5983,23,1,High CTR,0.16248305,Low Risk
19721540,19602309,6,4,1,0.5,0.75,-0.25,0,0.3251908396946565,3930,18,3,Medium CTR,0.3306598,Medium Risk
19721559,12089529,5,1,1,0.5,0.0,0.5,1,0.3300970873786408,824,19,2,Medium CTR,0.31940338,Medium Risk
19724850,2576437,6,3,0,0.5,0.5,0.0,0,0.3901981788966256,3734,11,0,High CTR,0.09274213,Low Risk
19726617,27684173,6,4,0,0.5,0.75,-0.25,0,0.2658227848101265,395,18,6,Low CTR,0.123673424,Low Risk
19726780,12289574,11,1,0,0.0,0.1111111111111111,-0.1111111111111111,0,0.3335826477187734,1337,18,0,Medium CTR,0.096047506,Low Risk
19726780,27321366,10,2,1,0.5,0.125,0.375,1,0.3404680365296804,3504,8,3,Medium CTR,0.39904904,Medium Risk
19728768,28729609,5,3,0,0.5,0.6666666666666666,-0.16666666666666663,0,0.3131868131868132,364,21,5,Medium CTR,0.15744007,Low Risk
